day,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
44342,0.007824074,44342.02084,44342.02872,0,7475297,4,7.3
44342,0.007847222,44342.02084,44342.02872,0,14272200,4,6.3
44343,0.007847222,44343.02084,44343.02875,0,14272200,5,6.3
44343,0.007847222,44343.02084,44343.02875,0,7475297,5,7.3
44344,0.007893519,44344.02084,44344.02877,0,7475297,6,7.3
44344,0.007916667,44344.02084,44344.02877,0,14272200,6,6.3
44345,0.007905093,44345.02084,44345.02881,0,7475297,7,7.3
44345,0.007939815,44345.02084,44345.02882,0,14272200,7,6.3
44346,0.007928241,44346.02084,44346.02883,0,7475297,1,7.3
44346,0.007893519,44346.02084,44346.02875,0,14272200,1,6.3
44347,0.00787037,44347.02084,44347.02875,0,14272200,2,6.3
44347,0.007881944,44347.02084,44347.02875,0,7475297,2,7.3
