day,kinko,Ptime,kokyaku,kokyaku_total,WD,core,starttime,endtime
43209,1123,0.003125,538870,2276471,5,6.3,43209.07574,43209.07887
43209,1174,0.002650463,414011,2276471,5,6.3,43209.07589,43209.07854
43209,1227,0.002430556,433066,1743698,5,7.3,43209.07626,43209.07869
43209,1396,0.00275463,716696,1743698,5,7.3,43209.07713,43209.07988
43209,1394,0.003275463,933915,2276471,5,6.3,43209.07753,43209.08081
43210,1208,0.002083333,381642,1743698,6,7.3,43210.07458,43210.07667
43210,1299,0.001712963,0,1743698,6,7.3,43210.07458,43210.0763
43210,1380,0.00193287,212294,1743698,6,7.3,43210.07479,43210.07672
43210,1227,0.00244213,433066,1743698,6,7.3,43210.07593,43210.07837
43210,1396,0.00255787,716696,1743698,6,7.3,43210.07683,43210.07939
43213,1394,0.003055556,933915,2276471,2,6.3,43213.01654,43213.01959
43213,1172,0.002546296,389675,2276471,2,6.3,43213.06892,43213.07147
43213,1123,0.0034375,538870,2276471,2,6.3,43213.06892,43213.07236
43213,1174,0.00255787,414011,2276471,2,6.3,43213.06907,43213.07163
43213,1208,0.002349537,381642,1743698,2,7.3,43213.07318,43213.07553
43213,1380,0.002164352,212294,1743698,2,7.3,43213.07319,43213.07536
43213,1227,0.002916667,433066,1743698,2,7.3,43213.07319,43213.07611
43213,1299,0.002013889,0,1743698,2,7.3,43213.07319,43213.07521
43214,1172,0.002673611,389675,2276471,3,6.3,43214.07593,43214.0786
43214,1123,0.003148148,538870,2276471,3,6.3,43214.07602,43214.07917
43214,1174,0.002650463,414011,2276471,3,6.3,43214.07612,43214.07877
43214,1208,0.002141204,381642,1743698,3,7.3,43214.0785,43214.08064
43214,1299,0.00181713,0,1743698,3,7.3,43214.07856,43214.08038
43214,1380,0.001979167,212294,1743698,3,7.3,43214.07872,43214.08069
43214,1394,0.003125,933915,2276471,3,6.3,43214.07883,43214.08196
43214,1227,0.002476852,433066,1743698,3,7.3,43214.08019,43214.08266
43215,1123,0.00337963,538870,2276471,4,6.3,43215.07958,43215.08296
43215,1172,0.003043981,389675,2276471,4,6.3,43215.07958,43215.08263
43215,1174,0.002939815,414011,2276471,4,6.3,43215.07983,43215.08277
43215,1299,0.001736111,0,1743698,4,7.3,43215.08157,43215.08331
43216,1299,0.001689815,0,1743698,5,7.3,43216.07839,43216.08008
43216,1208,0.002164352,381642,1743698,5,7.3,43216.07858,43216.08074
43216,1380,0.002002315,212294,1743698,5,7.3,43216.07874,43216.08074
43216,1227,0.002384259,433066,1743698,5,7.3,43216.08013,43216.08251
43219,1299,0.002384259,0,1743698,1,7.3,43219.04196,43219.04434
43219,1227,0.003993056,433066,1743698,1,7.3,43219.04198,43219.04597
43219,1208,0.002696759,381642,1743698,1,7.3,43219.04198,43219.04468
43219,1380,0.002673611,212294,1743698,1,7.3,43219.04198,43219.04465
43219,1396,0.003969907,716696,1743698,1,7.3,43219.04296,43219.04693
43219,1172,0.004675926,389675,2276471,1,6.3,43219.05168,43219.05635
43219,1123,0.004375,538870,2276471,1,6.3,43219.0517,43219.05608
43219,1174,0.004189815,414011,2276471,1,6.3,43219.05179,43219.05598
43219,1394,0.004861111,933915,2276471,1,6.3,43219.05382,43219.05868
43220,1208,0.002233796,381642,2031378,2,7.3,43220.03957,43220.04181
43220,1299,0.001921296,0,2031378,2,7.3,43220.03959,43220.04152
43220,1380,0.002256944,212294,2031378,2,7.3,43220.03964,43220.0419
43220,1172,0.002662037,389675,2276471,2,6.3,43220.0398,43220.04247
43220,1123,0.003101852,538870,2276471,2,6.3,43220.03986,43220.04296
43220,1174,0.002997685,414011,2276471,2,6.3,43220.03997,43220.04296
43220,1227,0.002592593,433066,2031378,2,7.3,43220.04034,43220.04293
43220,1396,0.00275463,716696,2031378,2,7.3,43220.04105,43220.04381
43220,1394,0.002997685,933915,2276471,2,6.3,43220.04501,43220.04801
43223,1172,0.002719907,389675,2276471,5,6.3,43223.0483,43223.05102
43223,1123,0.002974537,538870,2276471,5,6.3,43223.04838,43223.05135
43223,1174,0.002534722,414011,2276471,5,6.3,43223.04856,43223.0511
43223,1299,0.001724537,0,2031378,5,7.3,43223.06095,43223.06267
43223,1208,0.002291667,381642,2031378,5,7.3,43223.06117,43223.06346
43223,1380,0.002152778,212294,2031378,5,7.3,43223.06155,43223.0637
43223,1346,0.002800926,287680,2031378,5,7.3,43223.06174,43223.06454
43223,1227,0.002789352,433066,2031378,5,7.3,43223.06308,43223.06587
43223,1394,0.003287037,933915,2276471,5,6.3,43223.06389,43223.06718
43223,1396,0.002719907,716696,2031378,5,7.3,43223.06421,43223.06693
43224,1208,0.00224537,381642,2031378,6,7.3,43224.0359,43224.03815
43224,1299,0.00181713,0,2031378,6,7.3,43224.03616,43224.03797
43224,1380,0.002106481,212294,2031378,6,7.3,43224.03623,43224.03833
43224,1172,0.002581019,389675,2276471,6,6.3,43224.03634,43224.03892
43224,1174,0.002581019,414011,2276471,6,6.3,43224.03653,43224.03911
43224,1346,0.002037037,287680,2031378,6,7.3,43224.03655,43224.03859
43224,1123,0.002835648,538870,2276471,6,6.3,43224.03669,43224.03953
43224,1227,0.002476852,433066,2031378,6,7.3,43224.03772,43224.0402
43224,1396,0.002743056,716696,2031378,6,7.3,43224.03809,43224.04083
43224,1394,0.002974537,933915,2276471,6,6.3,43224.04221,43224.04519
43225,1172,0.002534722,389675,2276471,7,6.3,43225.03971,43225.04225
43225,1123,0.003043981,538870,2276471,7,6.3,43225.0398,43225.04285
43225,1174,0.002627315,414011,2276471,7,6.3,43225.03994,43225.04257
43225,1208,0.002233796,381642,2031378,7,7.3,43225.04279,43225.04502
43225,1299,0.001701389,0,2031378,7,7.3,43225.04293,43225.04463
43225,1380,0.002083333,212294,2031378,7,7.3,43225.04319,43225.04528
43225,1346,0.00193287,287680,2031378,7,7.3,43225.04363,43225.04557
43225,1227,0.002569444,433066,2031378,7,7.3,43225.04378,43225.04635
43225,1396,0.00287037,716696,2031378,7,7.3,43225.04441,43225.04728
43225,1394,0.002974537,933915,2276471,7,6.3,43225.04532,43225.0483
43226,1208,0.002881944,381642,2031378,1,7.3,43226.03978,43226.04266
43226,1299,0.00212963,0,2031378,1,7.3,43226.04002,43226.04215
43226,1380,0.002662037,212294,2031378,1,7.3,43226.04022,43226.04288
43226,1346,0.003229167,287680,2031378,1,7.3,43226.04059,43226.04382
43226,1227,0.003877315,433066,2031378,1,7.3,43226.04081,43226.04469
43226,1172,0.004340278,389675,2276471,1,6.3,43226.04096,43226.0453
43226,1174,0.004097222,414011,2276471,1,6.3,43226.04105,43226.04515
43226,1123,0.003981481,538870,2276471,1,6.3,43226.04115,43226.04513
43226,1396,0.003460648,716696,2031378,1,7.3,43226.04157,43226.04503
43226,1394,0.003125,933915,2276471,1,6.3,43226.04587,43226.04899
43227,1172,0.002939815,389675,2276471,2,6.3,43227.07471,43227.07765
43227,1123,0.003090278,538870,2276471,2,6.3,43227.07473,43227.07782
43227,1174,0.003043981,414011,2276471,2,6.3,43227.07481,43227.07786
43228,1172,0.002777778,389675,2276471,3,6.3,43228.07573,43228.07851
43228,1123,0.002835648,538870,2276471,3,6.3,43228.07598,43228.07882
43228,1174,0.002962963,414011,2276471,3,6.3,43228.07604,43228.079
43229,1172,0.002384259,389675,2276471,4,6.3,43229.07212,43229.0745
43229,1123,0.003090278,538870,2276471,4,6.3,43229.07219,43229.07528
43229,1174,0.002569444,414011,2276471,4,6.3,43229.07236,43229.07493
43229,1394,0.002847222,933915,2276471,4,6.3,43229.07804,43229.08089
43229,1299,0.001770833,0,2031378,4,7.3,43229.07831,43229.08008
43229,1208,0.002291667,381642,2031378,4,7.3,43229.07844,43229.08073
43229,1380,0.002280093,212294,2031378,4,7.3,43229.07862,43229.0809
43229,1346,0.001967593,287680,2031378,4,7.3,43229.07903,43229.081
43229,1227,0.002766204,433066,2031378,4,7.3,43229.08002,43229.08279
43232,1172,0.002650463,389675,2276471,7,6.3,43232.07184,43232.07449
43232,1123,0.00318287,538870,2276471,7,6.3,43232.07221,43232.07539
43232,1174,0.002546296,414011,2276471,7,6.3,43232.07247,43232.07501
43232,1299,0.001712963,0,2031378,7,7.3,43232.07485,43232.07656
43232,1208,0.002361111,381642,2031378,7,7.3,43232.07497,43232.07733
43232,1380,0.002152778,212294,2031378,7,7.3,43232.07552,43232.07767
43232,1346,0.002048611,287680,2031378,7,7.3,43232.07557,43232.07762
43232,1227,0.002534722,433066,2031378,7,7.3,43232.07666,43232.07919
43232,1396,0.002581019,716696,2031378,7,7.3,43232.078,43232.08058
43232,1394,0.003148148,933915,2276471,7,6.3,43232.07892,43232.08207
43234,1172,0.003032407,389675,2707963,2,6.3,43234.06897,43234.072
43234,1123,0.003252315,538870,2707963,2,6.3,43234.06906,43234.07231
43234,1174,0.002928241,414011,2707963,2,6.3,43234.06909,43234.07201
43234,1380,0.002349537,212294,2031378,2,7.3,43234.06973,43234.07208
43234,1227,0.002997685,433066,2031378,2,7.3,43234.06973,43234.07273
43234,1346,0.002326389,287680,2031378,2,7.3,43234.06973,43234.07206
43234,1208,0.002523148,381642,2031378,2,7.3,43234.06973,43234.07226
43234,1396,0.003263889,716696,2031378,2,7.3,43234.06973,43234.073
43234,1394,0.003993056,933915,2707963,2,6.3,43234.06983,43234.07382
43234,1267,0.002638889,431492,2707963,2,6.3,43234.07109,43234.07373
43234,1299,0.001481481,0,2031378,2,7.3,43234.07483,43234.07631
43235,1208,0.002326389,381642,2031378,3,7.3,43235.0786,43235.08093
43235,1299,0.001851852,0,2031378,3,7.3,43235.07869,43235.08054
43235,1380,0.002048611,212294,2031378,3,7.3,43235.07876,43235.08081
43235,1346,0.002025463,287680,2031378,3,7.3,43235.07943,43235.08146
43235,1227,0.002453704,433066,2031378,3,7.3,43235.07999,43235.08244
43237,1299,0.001736111,0,2031378,5,7.3,43237.07468,43237.07641
43237,1208,0.002372685,381642,2031378,5,7.3,43237.07479,43237.07716
43237,1380,0.002106481,212294,2031378,5,7.3,43237.07495,43237.07706
43237,1346,0.001979167,287680,2031378,5,7.3,43237.07549,43237.07747
43237,1172,0.002615741,389675,2707963,5,6.3,43237.07587,43237.07848
43237,1123,0.002997685,538870,2707963,5,6.3,43237.07623,43237.07922
43237,1174,0.002627315,414011,2707963,5,6.3,43237.07623,43237.07885
43237,1227,0.00255787,433066,2031378,5,7.3,43237.07655,43237.07911
43237,1396,0.002511574,716696,2031378,5,7.3,43237.07777,43237.08028
43237,1394,0.003564815,933915,2707963,5,6.3,43237.07825,43237.08182
43237,1267,0.00224537,431492,2707963,5,6.3,43237.08016,43237.08241
43238,1172,0.002650463,389675,2707963,6,6.3,43238.07233,43238.07498
43238,1123,0.003043981,538870,2707963,6,6.3,43238.07256,43238.0756
43238,1174,0.002581019,414011,2707963,6,6.3,43238.07266,43238.07524
43238,1394,0.003483796,933915,2707963,6,6.3,43238.0742,43238.07769
43238,1299,0.001759259,0,2031378,6,7.3,43238.07479,43238.07655
43238,1380,0.0021875,212294,2031378,6,7.3,43238.07483,43238.07701
43238,1208,0.002280093,381642,2031378,6,7.3,43238.07485,43238.07713
43238,1346,0.00193287,287680,2031378,6,7.3,43238.07567,43238.0776
43238,1227,0.002476852,433066,2031378,6,7.3,43238.07654,43238.07902
43238,1267,0.001886574,431492,2707963,6,6.3,43238.07767,43238.07956
43238,1396,0.00255787,716696,2031378,6,7.3,43238.0778,43238.08036
43239,1299,0.001712963,0,2031378,7,7.3,43239.07481,43239.07653
43239,1380,0.002106481,212294,2031378,7,7.3,43239.07488,43239.07699
43239,1208,0.002233796,381642,2031378,7,7.3,43239.07488,43239.07712
43239,1346,0.002025463,287680,2031378,7,7.3,43239.07543,43239.07745
43239,1172,0.002928241,389675,2707963,7,6.3,43239.07601,43239.07894
43239,1123,0.003217593,538870,2707963,7,6.3,43239.07603,43239.07925
43239,1174,0.002881944,414011,2707963,7,6.3,43239.07605,43239.07894
43239,1227,0.002592593,433066,2031378,7,7.3,43239.07635,43239.07895
43239,1396,0.002731481,716696,2031378,7,7.3,43239.07773,43239.08046
43239,1394,0.003263889,933915,2707963,7,6.3,43239.0798,43239.08307
43242,1100,0.00150463,0,2707963,3,6.3,43242.07115,43242.07265
43242,1174,0.002719907,414011,2707963,3,6.3,43242.07291,43242.07563
43242,1172,0.002685185,389675,2707963,3,6.3,43242.07302,43242.07571
43242,1123,0.00306713,538870,2707963,3,6.3,43242.07322,43242.07628
43242,1299,0.001666667,0,2031378,3,7.3,43242.07512,43242.07678
43242,1208,0.002268519,381642,2031378,3,7.3,43242.07523,43242.0775
43242,1380,0.002118056,212294,2031378,3,7.3,43242.07563,43242.07774
43242,1346,0.001967593,287680,2031378,3,7.3,43242.07586,43242.07782
43242,1267,0.002210648,431492,2707963,3,6.3,43242.07618,43242.07839
43242,1227,0.002476852,433066,2031378,3,7.3,43242.07679,43242.07927
43242,1396,0.002789352,716696,2031378,3,7.3,43242.07829,43242.08108
43242,1394,0.003333333,933915,2707963,3,6.3,43242.07943,43242.08277
43243,1100,0.001666667,0,2707963,4,6.3,43243.07027,43243.07193
43243,1172,0.002777778,389675,2707963,4,6.3,43243.07249,43243.07527
43243,1174,0.00275463,414011,2707963,4,6.3,43243.07251,43243.07527
43243,1123,0.003194444,538870,2707963,4,6.3,43243.07256,43243.07575
43243,1299,0.001643519,0,2031378,4,7.3,43243.07487,43243.07652
43243,1208,0.002337963,381642,2031378,4,7.3,43243.07494,43243.07728
43243,1380,0.002071759,212294,2031378,4,7.3,43243.07501,43243.07708
43243,1346,0.001840278,287680,2031378,4,7.3,43243.07563,43243.07747
43243,1267,0.002083333,431492,2707963,4,6.3,43243.07572,43243.0778
43243,1227,0.002523148,433066,2031378,4,7.3,43243.07668,43243.0792
43243,1396,0.002592593,716696,2031378,4,7.3,43243.07789,43243.08049
43243,1394,0.003252315,933915,2707963,4,6.3,43243.07885,43243.08211
43244,1100,0.001678241,0,2707963,5,6.3,43244.07045,43244.07213
43244,1299,0.001655093,0,2031378,5,7.3,43244.0713,43244.07295
43244,1208,0.002372685,381642,2031378,5,7.3,43244.0714,43244.07377
43244,1380,0.002141204,212294,2031378,5,7.3,43244.07144,43244.07358
43244,1346,0.002002315,287680,2031378,5,7.3,43244.07193,43244.07394
43244,1172,0.002592593,389675,2707963,5,6.3,43244.07222,43244.07481
43244,1123,0.003194444,538870,2707963,5,6.3,43244.07262,43244.07581
43244,1174,0.002592593,414011,2707963,5,6.3,43244.07273,43244.07532
43244,1227,0.002534722,433066,2031378,5,7.3,43244.07297,43244.07551
43244,1396,0.002581019,716696,2031378,5,7.3,43244.07433,43244.07691
43244,1267,0.002164352,431492,2707963,5,6.3,43244.07587,43244.07803
43244,1394,0.003240741,933915,2707963,5,6.3,43244.07844,43244.08168
43250,1100,0.001516204,0,3212446,4,6.3,43250.07367,43250.07519
43250,1208,0.002418981,381642,2031378,4,7.3,43250.07492,43250.07734
43250,1299,0.001712963,0,2031378,4,7.3,43250.07492,43250.07663
43250,1380,0.00212963,212294,2031378,4,7.3,43250.07529,43250.07742
43250,1346,0.001967593,287680,2031378,4,7.3,43250.07558,43250.07755
43250,1348,0.003622685,504483,3212446,4,6.3,43250.0761,43250.07972
43250,1267,0.002824074,431492,3212446,4,6.3,43250.07617,43250.07899
43250,1172,0.003055556,389675,3212446,4,6.3,43250.07645,43250.0795
43250,1227,0.002511574,433066,2031378,4,7.3,43250.07647,43250.07898
43250,1123,0.003564815,538870,3212446,4,6.3,43250.0767,43250.08027
43250,1174,0.002974537,414011,3212446,4,6.3,43250.07692,43250.0799
43250,1396,0.002627315,716696,2031378,4,7.3,43250.07817,43250.0808
43250,1394,0.003761574,933915,3212446,4,6.3,43250.07913,43250.08289
43251,1100,0.001550926,0,3212446,5,6.3,43251.07722,43251.07877
43251,1299,0.001736111,0,2031378,5,7.3,43251.0784,43251.08014
43251,1208,0.002303241,381642,2031378,5,7.3,43251.07844,43251.08074
43251,1380,0.002002315,212294,2031378,5,7.3,43251.07902,43251.08102
43251,1346,0.001979167,287680,2031378,5,7.3,43251.07926,43251.08124
43251,1267,0.00287037,431492,3212446,5,6.3,43251.07964,43251.08251
43251,1172,0.003194444,389675,3212446,5,6.3,43251.07999,43251.08318
43251,1227,0.0025,433066,2031378,5,7.3,43251.08021,43251.08271
43253,1100,0.001423611,0,3212446,7,6.3,43253.07815,43253.07957
43253,1299,0.001736111,0,2031378,7,7.3,43253.07858,43253.08031
43253,1208,0.002384259,381642,2031378,7,7.3,43253.07867,43253.08105
43253,1380,0.002152778,212294,2031378,7,7.3,43253.07874,43253.08089
43253,1267,0.002650463,431492,3212446,7,6.3,43253.07913,43253.08178
43253,1346,0.002268519,287680,2031378,7,7.3,43253.07933,43253.0816
43253,1172,0.003425926,389675,3212446,7,6.3,43253.07988,43253.08331
43253,1227,0.002627315,433066,2031378,7,7.3,43253.08037,43253.083
43254,1208,0.00375,381642,2031378,1,7.3,43254.04389,43254.04764
43254,1299,0.002175926,0,2031378,1,7.3,43254.04389,43254.04606
43254,1380,0.002696759,212294,2031378,1,7.3,43254.04419,43254.04689
43254,1346,0.003263889,287680,2031378,1,7.3,43254.04469,43254.04795
43254,1227,0.003217593,433066,2031378,1,7.3,43254.04534,43254.04855
43254,1396,0.003472222,716696,2031378,1,7.3,43254.04667,43254.05014
43254,1267,0.00306713,431492,3212446,1,6.3,43254.05125,43254.05432
43254,1348,0.003564815,504483,3212446,1,6.3,43254.05177,43254.05534
43254,1206,0.00337963,630731,3212446,1,6.3,43254.05247,43254.05584
43254,1100,0.002141204,0,3212446,1,6.3,43254.05333,43254.05547
43254,1394,0.004571759,933915,3212446,1,6.3,43254.05497,43254.05954
43254,1172,0.003113426,389675,3212446,1,6.3,43254.05609,43254.0592
43254,1174,0.003402778,414011,3212446,1,6.3,43254.05618,43254.05958
43254,1123,0.004074074,538870,3212446,1,6.3,43254.05638,43254.06045
43255,1100,0.00150463,0,3843177,2,6.3,43255.07012,43255.07162
43255,1172,0.002719907,389675,3843177,2,6.3,43255.07147,43255.07419
43255,1123,0.003321759,538870,3843177,2,6.3,43255.07154,43255.07486
43255,1174,0.00275463,414011,3843177,2,6.3,43255.07169,43255.07444
43255,1299,0.001840278,0,2031378,2,7.3,43255.07443,43255.07627
43255,1208,0.002650463,381642,2031378,2,7.3,43255.0745,43255.07715
43255,1380,0.002349537,212294,2031378,2,7.3,43255.07466,43255.07701
43255,1346,0.0021875,287680,2031378,2,7.3,43255.07494,43255.07713
43255,1267,0.002418981,431492,3843177,2,6.3,43255.07551,43255.07793
43255,1348,0.002662037,504483,3843177,2,6.3,43255.07561,43255.07828
43255,1227,0.002708333,433066,2031378,2,7.3,43255.0761,43255.07881
43255,1396,0.002939815,716696,2031378,2,7.3,43255.07649,43255.07943
43255,1206,0.002534722,630731,3843177,2,6.3,43255.07671,43255.07925
43255,1394,0.003298611,933915,3843177,2,6.3,43255.07779,43255.08109
43256,1100,0.001527778,0,3843177,3,6.3,43256.07748,43256.079
43256,1172,0.0028125,389675,3843177,3,6.3,43256.07941,43256.08222
43256,1123,0.00318287,538870,3843177,3,6.3,43256.07959,43256.08278
43256,1174,0.002893519,414011,3843177,3,6.3,43256.07985,43256.08274
43257,1100,0.001678241,0,3843177,4,6.3,43257.07368,43257.07536
43257,1299,0.001678241,0,2031378,4,7.3,43257.07497,43257.07664
43257,1208,0.002280093,381642,2031378,4,7.3,43257.07527,43257.07755
43257,1380,0.002233796,212294,2031378,4,7.3,43257.07536,43257.07759
43257,1346,0.00212963,287680,2031378,4,7.3,43257.07601,43257.07814
43257,1172,0.002974537,389675,3843177,4,6.3,43257.07635,43257.07933
43257,1123,0.003402778,538870,3843177,4,6.3,43257.07648,43257.07988
43257,1174,0.002905093,414011,3843177,4,6.3,43257.07657,43257.07948
43257,1227,0.002395833,433066,2031378,4,7.3,43257.07664,43257.07904
43257,1396,0.002511574,716696,2031378,4,7.3,43257.07792,43257.08043
43257,1267,0.002951389,431492,3843177,4,6.3,43257.07998,43257.08293
43257,1348,0.002789352,504483,3843177,4,6.3,43257.08031,43257.0831
43258,1100,0.001770833,0,3843177,5,6.3,43258.0738,43258.07557
43258,1299,0.001747685,0,2031378,5,7.3,43258.07455,43258.0763
43258,1208,0.002384259,381642,2031378,5,7.3,43258.07502,43258.07741
43258,1380,0.002395833,212294,2031378,5,7.3,43258.07502,43258.07742
43258,1346,0.002013889,287680,2031378,5,7.3,43258.07556,43258.07757
43258,1267,0.002974537,431492,3843177,5,6.3,43258.07635,43258.07933
43258,1348,0.003622685,504483,3843177,5,6.3,43258.07642,43258.08005
43258,1172,0.003368056,389675,3843177,5,6.3,43258.07642,43258.07979
43258,1227,0.002372685,433066,2031378,5,7.3,43258.07663,43258.079
43258,1123,0.003946759,538870,3843177,5,6.3,43258.07679,43258.08074
43258,1174,0.003506944,414011,3843177,5,6.3,43258.07713,43258.08064
43258,1206,0.003206019,630731,3843177,5,6.3,43258.07728,43258.08049
43258,1396,0.002696759,716696,2031378,5,7.3,43258.07765,43258.08035
43258,1394,0.004143519,933915,3843177,5,6.3,43258.07882,43258.08296
43259,1100,0.00162037,0,3843177,6,6.3,43259.07013,43259.07175
43259,1172,0.0028125,389675,3843177,6,6.3,43259.07206,43259.07487
43259,1123,0.003321759,538870,3843177,6,6.3,43259.07234,43259.07566
43259,1174,0.002962963,414011,3843177,6,6.3,43259.07255,43259.07551
43259,1267,0.002256944,431492,3843177,6,6.3,43259.0763,43259.07855
43259,1348,0.00255787,504483,3843177,6,6.3,43259.07674,43259.07929
